	Id	Company	Country	Work Expirience	Job Years	Professional Training	Position	Salary
3798	4798	Google Inc	USA	4	2.0		Junior	7055.999999999999
3799	4799	Amazon	Australia	3		True	Middle	7827.82
3800	4800	Google Inc	USA	4	2.0	True	Junior	7032.48
3801	4801	Netflix	Germany	4	1.0	True	Junior	4675.4400000000005
3802	4802	Netflix	USA	4	1.0		Middle	6283.2
3803	4803	Netflix	Germany	8	3.0	True	Teamlead	11051.039999999999
3804	4804	Amazon	Germany	4			Middle	6854.4
3805	4805	Google Inc	Australia	7	1.0	True	Middle	8539.44
3806	4806	Netflix	Australia	5	1.0	True	Junior	5100.4800000000005
3807	4807	Google Inc	Australia	6			Middle	6895.2
3808	4808	Amazon	Australia	6		True	Senior	9328.8
3809	4809	Netflix	Australia	5	2.0	True	Middle	7882.559999999999
3810	4810	Google Inc	USA	3	3.0	True	Junior	6942.319999999999
3811	4811	Netflix	Germany	7	3.0	True	Senior	8611.199999999999
3812	4812	Amazon	Germany	8	2.0		Teamlead	9609.6
3813	4813	Netflix	USA	5	1.0	True	Middle	7741.8
3814	4814	Google Inc	Australia	4	1.0	True	Middle	8539.439999999999
3815	4815	Netflix	Australia	4	1.0	True	Middle	7225.679999999999
3816	4816	Google Inc	Germany	4	2.0	True	Middle	7225.679999999999
3817	4817	Netflix	USA	3	2.0	True	Middle	6709.56
3818	4818	Amazon	USA	7	3.0		Middle	8663.2
3819	4819	Amazon	Germany	7	4.0	True	Middle	7319.5199999999995
3820	4820	Google Inc	Australia	5	2.0		Junior	6115.2
3821	4821	Amazon	Germany	8	4.0		Teamlead	11356.8
3822	4822	Google Inc	Australia	3	1.0		Middle	6283.200000000001
3823	4823	Amazon	Australia	6	1.0		Middle	8044.400000000001
3824	4824	Amazon	Germany	5	1.0	True	Junior	5525.5199999999995
3825	4825	Google Inc	Germany	6	1.0		Teamlead	11356.799999999997
3826	4826	Netflix	USA	6	3.0		Senior	8008.0
3827	4827	Amazon	USA	3			Junior	6006.000000000001
3828	4828	Google Inc	Germany	6			Teamlead	10545.6
3829	4829	Netflix	Australia	3	3.0		Junior	5205.200000000001
3830	4830	Google Inc	USA	3	3.0		Middle	7330.400000000001
3831	4831	Netflix	Germany	8	5.0	True	Teamlead	11051.039999999999
3832	4832	Google Inc	Germany	7	4.0	True	Senior	9328.8
3833	4833	Google Inc	Australia	7	1.0	True	Middle	7929.48
3834	4834	Amazon	Australia	7	4.0		Middle	6364.8
3835	4835	Amazon	Australia	8	4.0		Teamlead	13249.599999999999
3836	4836	Amazon	USA	4			Junior	5678.4
3837	4837	Google Inc	USA	8	4.0	True	Teamlead	16409.119999999995
3838	4838	Amazon	Germany	4			Middle	5385.599999999999
3839	4839	Amazon	USA	6	2.0	True	Middle	9149.4
3840	4840	Google Inc	Germany	6			Teamlead	11356.799999999997
3841	4841	Google Inc	USA	7	4.0		Middle	8663.2
3842	4842	Netflix	USA	6			Middle	6895.2
3843	4843	Netflix	Australia	5	2.0	True	Middle	8539.439999999999
3844	4844	Google Inc	USA	3	3.0		Middle	7330.400000000001
3845	4845	Amazon	USA	7	2.0		Senior	10140.0
3846	4846	Google Inc	Germany	7	3.0	True	Senior	8551.400000000001
3847	4847	Google Inc	Australia	3	1.0	True	Junior	5525.5199999999995
3848	4848	Google Inc	Germany	8	3.0	True	Teamlead	13060.319999999998
3849	4849	Google Inc	USA	8	2.0		Teamlead	12230.4
3850	4850	Google Inc	Australia	4	1.0		Junior	5241.599999999999
3851	4851	Amazon	Australia	5	2.0	True	Middle	8539.439999999999
3852	4852	Amazon	Australia	6	1.0		Teamlead	9734.4
3853	4853	Amazon	USA	5	2.0		Junior	6552.0
3854	4854	Google Inc	Australia	3	1.0		Middle	6283.200000000001
3855	4855	Google Inc	Germany	8	4.0		Teamlead	12230.399999999996
3856	4856	Amazon	Germany	6	2.0	True	Senior	9209.2
3857	4857	Netflix	Germany	6		True	Teamlead	9406.540000000003
3858	4858	Amazon	Germany	7	4.0		Teamlead	8923.2
3859	4859	Netflix	Australia	5	1.0	True	Junior	7032.48
3860	4860	Google Inc	Australia	4	1.0	True	Middle	7882.559999999999
3861	4861	Amazon	Germany	6	2.0		Teamlead	8923.2
3862	4862	Amazon	Australia	8	3.0	True	Teamlead	12055.679999999998
3863	4863	Google Inc	Germany	6	2.0		Teamlead	9666.800000000001
3864	4864	Amazon	Germany	5	1.0		Middle	5834.4
3865	4865	Google Inc	Germany	3	1.0		Junior	4743.200000000001
3866	4866	Amazon	Australia	7	1.0	True	Teamlead	14148.68
3867	4867	Amazon	USA	4	1.0		Middle	7425.599999999999
3868	4868	Netflix	Germany	3	3.0		Junior	4065.600000000001
3869	4869	Amazon	USA	7	1.0	True	Teamlead	13138.059999999998
3870	4870	Google Inc	Germany	5	1.0		Middle	5875.2
3871	4871	Netflix	Germany	3	2.0		Junior	4404.400000000001
3872	4872	Netflix	Australia	4	1.0		Junior	5241.599999999999
3873	4873	Google Inc	Germany	7	4.0	True	Senior	9209.2
3874	4874	Netflix	Germany	7	3.0		Teamlead	8923.2
3875	4875	Netflix	USA	7	3.0		Senior	9360.0
3876	4876	Netflix	USA	6	1.0	True	Senior	9209.199999999999
3877	4877	Amazon	Germany	7	2.0	True	Teamlead	11116.82
3878	4878	Google Inc	Germany	6	3.0		Middle	7425.6
3879	4879	Amazon	Australia	7	4.0		Senior	8736.0
3880	4880	Amazon	USA	6	3.0	True	Middle	9251.06
3881	4881	Netflix	Australia	5		True	Junior	6530.159999999999
3882	4882	Netflix	Germany	5	2.0	True	Junior	6027.839999999999
3883	4883	Google Inc	Australia	3		True	Junior	6446.44
3884	4884	Amazon	USA	6		True	Teamlead	15237.039999999997
3885	4885	Amazon	USA	8	3.0		Teamlead	14196.0
3886	4886	Google Inc	Australia	3	2.0		Middle	5385.6
3887	4887	Amazon	USA	5	1.0	True	Middle	9196.319999999998
3888	4888	Google Inc	Australia	5	1.0	True	Junior	7032.48
3889	4889	Google Inc	Australia	7	4.0		Middle	6364.8
3890	4890	Amazon	USA	5			Junior	5678.4
3891	4891	Google Inc	Germany	6			Teamlead	9666.800000000001
3892	4892	Netflix	Germany	6	3.0		Teamlead	8923.2
3893	4893	Google Inc	Australia	8	2.0	True	Teamlead	15237.039999999997
3894	4894	Google Inc	Australia	5	2.0		Middle	7425.599999999999
3895	4895	Google Inc	Australia	3	1.0	True	Middle	7827.82
3896	4896	Amazon	USA	3	1.0		Middle	7330.400000000001
3897	4897	Amazon	Germany	4	1.0		Junior	5644.799999999998
3898	4898	Google Inc	USA	6	1.0	True	Middle	8590.27
3899	4899	Google Inc	Australia	6	3.0	True	Middle	7929.48
3900	4900	Amazon	Germany	7	2.0		Teamlead	10410.4
3901	4901	Netflix	Germany	7	4.0		Middle	5834.400000000001
3902	4902	Amazon	Germany	6	2.0		Senior	7488.0
3903	4903	Netflix	Australia	6	1.0		Senior	9464.0
3904	4904	Google Inc	Germany	6	2.0	True	Senior	7893.599999999999
3905	4905	Amazon	USA	6	3.0	True	Teamlead	13138.059999999998
3906	4906	Amazon	Germany	4	1.0	True	Junior	6491.519999999998
3907	4907	Amazon	Germany	6	3.0	True	Senior	9209.2
3908	4908	Amazon	USA	6			Teamlead	13182.0
3909	4909	Amazon	Germany	5	1.0		Junior	4804.8
3910	4910	Google Inc	Germany	4	1.0	True	Junior	5564.159999999999
3911	4911	Amazon	Australia	4	1.0	True	Middle	8539.439999999999
3912	4912	Netflix	Germany	3	3.0	True	Junior	4285.820000000001
3913	4913	Netflix	Australia	3			Junior	4435.200000000001
3914	4914	Netflix	Australia	7	3.0		Teamlead	9734.4
3915	4915	Amazon	USA	8	5.0	True	Teamlead	16325.4
3916	4916	Netflix	USA	3	3.0	True	Junior	6446.44
3917	4917	Netflix	USA	7	4.0	True	Middle	9911.849999999999
3918	4918	Amazon	Australia	4	2.0	True	Middle	7929.48
3919	4919	Google Inc	Australia	6	1.0	True	Senior	10106.199999999999
3920	4920	Netflix	Australia	5	1.0	True	Junior	5525.52
3921	4921	Netflix	USA	4	2.0		Middle	6364.8
3922	4922	Google Inc	USA	3	3.0	True	Junior	7438.199999999998
3923	4923	Amazon	USA	5	2.0	True	Junior	7032.48
3924	4924	Amazon	Australia	6	3.0		Teamlead	11356.799999999997
3925	4925	Amazon	Germany	6	3.0	True	Middle	7268.69
3926	4926	Google Inc	USA	4	2.0		Junior	6552.0
3927	4927	Google Inc	Australia	7	1.0	True	Senior	9328.8
3928	4928	Google Inc	USA	8	3.0	True	Teamlead	16409.119999999995
3929	4929	Amazon	USA	4	1.0	True	Middle	7882.559999999999
3930	4930	Google Inc	Germany	8	4.0	True	Teamlead	12892.879999999997
3931	4931	Google Inc	Australia	8	4.0		Teamlead	10483.199999999999
3932	4932	Amazon	USA	7	4.0	True	Senior	10106.199999999999
3933	4933	Netflix	Germany	5	2.0	True	Middle	6709.5599999999995
3934	4934	Netflix	USA	4	1.0		Middle	6732.000000000001
3935	4935	Amazon	USA	5			Junior	6115.2
3936	4936	Netflix	USA	3	1.0	True	Middle	6150.430000000001
3937	4937	Google Inc	USA	6	3.0	True	Middle	9149.4
3938	4938	Google Inc	Australia	5	2.0	True	Middle	8539.439999999999
3939	4939	Netflix	Germany	8	5.0	True	Teamlead	11971.960000000001
3940	4940	Google Inc	Australia	4	1.0		Middle	6364.8
3941	4941	Amazon	Germany	3	2.0		Junior	4435.200000000001
3942	4942	Google Inc	USA	8	4.0	True	Teamlead	15237.039999999997
3943	4943	Amazon	Australia	8	3.0	True	Teamlead	13060.319999999998
3944	4944	Amazon	Germany	5		True	Middle	7319.5199999999995
3945	4945	Amazon	USA	6			Teamlead	14195.999999999998
3946	4946	Google Inc	Australia	8	5.0		Teamlead	11356.8
3947	4947	Google Inc	USA	3	1.0	True	Junior	6446.44
3948	4948	Google Inc	Australia	6	1.0		Middle	6364.8
3949	4949	Amazon	USA	5			Junior	6552.0
3950	4950	Amazon	USA	6		True	Senior	11720.8
3951	4951	Google Inc	USA	7	3.0	True	Middle	8590.27
3952	4952	Netflix	Germany	8	2.0		Teamlead	8808.800000000001
3953	4953	Amazon	Australia	5	1.0		Middle	6364.8
3954	4954	Amazon	Australia	3	3.0	True	Middle	7827.82
3955	4955	Netflix	Germany	3	2.0		Junior	3726.800000000001
3956	4956	Amazon	USA	8	5.0		Teamlead	12230.4
3957	4957	Amazon	Australia	8	3.0		Teamlead	11356.8
3958	4958	Google Inc	Germany	5	1.0		Junior	4838.4
3959	4959	Google Inc	Germany	7	2.0		Senior	8112.0
3960	4960	Amazon	Germany	4	1.0	True	Middle	6756.48
3961	4961	Google Inc	Australia	5			Junior	6115.2
3962	4962	Amazon	USA	7	3.0	True	Middle	10674.3
3963	4963	Google Inc	Australia	4	2.0		Junior	6115.2
3964	4964	Netflix	USA	7	2.0	True	Senior	9209.199999999999
3965	4965	Amazon	USA	8	4.0		Teamlead	12303.199999999999
3966	4966	Google Inc	USA	5	1.0		Middle	7425.599999999999
3967	4967	Amazon	Australia	5	1.0		Junior	5644.8
3968	4968	Netflix	Australia	7	3.0		Senior	8788.0
3969	4969	Google Inc	Australia	8	4.0	True	Teamlead	15237.039999999997
3970	4970	Google Inc	Australia	7	1.0		Senior	8112.0
3971	4971	Netflix	Germany	6		True	Teamlead	12127.439999999999
3972	4972	Google Inc	USA	3	2.0	True	Middle	7827.82
3973	4973	Netflix	Australia	6			Senior	8112.0
3974	4974	Google Inc	Germany	3	2.0	True	Junior	5100.4800000000005
3975	4975	Google Inc	Australia	4		True	Junior	6027.839999999999
3976	4976	Amazon	Germany	8	5.0		Teamlead	12230.399999999996
3977	4977	Netflix	USA	3	2.0		Junior	4404.4000000000015
3978	4978	Google Inc	Germany	8	3.0		Teamlead	9609.6
3979	4979	Amazon	Germany	5	1.0		Middle	5875.2
3980	4980	Netflix	Australia	3	1.0	True	Junior	6446.44
3981	4981	Amazon	USA	8	3.0	True	Teamlead	14148.679999999998
3982	4982	Netflix	USA	5	1.0		Junior	5678.4
3983	4983	Amazon	Germany	4	2.0		Middle	5834.4
3984	4984	Netflix	USA	6	2.0		Senior	8580.0
3985	4985	Amazon	Australia	5	1.0		Middle	5875.2
3986	4986	Amazon	Germany	7	4.0	True	Senior	7893.599999999999
3987	4987	Netflix	Germany	7	1.0		Middle	6364.8
3988	4988	Amazon	USA	3	2.0	True	Middle	8386.95
3989	4989	Google Inc	Australia	8	5.0		Teamlead	11356.8
3990	4990	Amazon	Australia	5	1.0		Junior	6115.2
3991	4991	Google Inc	Australia	4	1.0	True	Middle	7319.5199999999995
3992	4992	Amazon	USA	4	1.0	True	Junior	7534.799999999999
3993	4993	Netflix	Germany	7	2.0	True	Teamlead	10261.68
3994	4994	Amazon	Germany	7	3.0		Teamlead	8923.2
3995	4995	Netflix	Germany	3	3.0	True	Junior	5065.06
3996	4996	Netflix	Australia	8	4.0	True	Teamlead	13060.319999999998
3997	4997	Amazon	Germany	4	1.0	True	Junior	5950.5599999999995
3998	4998	Netflix	Germany	5		True	Junior	4675.4400000000005
3999	4999	Google Inc	Germany	8	2.0		Teamlead	10483.199999999999
4000	5000	Amazon	Germany	7	2.0	True	Middle	7319.5199999999995
4001	5001	Google Inc	USA	4			Junior	6115.2
4002	5002	Amazon	Australia	4	1.0		Junior	5241.599999999999
4003	5003	Google Inc	Germany	4	1.0	True	Middle	7319.5199999999995
4004	5004	Netflix	USA	5			Junior	6552.0
4005	5005	Netflix	Australia	5			Junior	5241.599999999999
4006	5006	Netflix	Australia	7	2.0		Senior	8788.0
4007	5007	Amazon	Australia	3			Junior	4804.8
4008	5008	Amazon	USA	6	2.0		Middle	6895.2
4009	5009	Amazon	USA	4	2.0	True	Middle	7929.48
4010	5010	Google Inc	Germany	3	1.0	True	Junior	4675.4400000000005
4011	5011	Google Inc	Germany	3	2.0		Junior	4804.8
4012	5012	Google Inc	USA	4	1.0	True	Junior	7032.48
4013	5013	Netflix	Australia	3			Middle	5834.400000000001
4014	5014	Amazon	Australia	8	5.0		Teamlead	12230.399999999996
4015	5015	Amazon	Australia	6	2.0	True	Teamlead	12127.439999999999
4016	5016	Amazon	Germany	7	3.0		Teamlead	10410.4
4017	5017	Amazon	Germany	3	2.0	True	Middle	6150.43
4018	5018	Netflix	Germany	4			Middle	5875.2
4019	5019	Google Inc	USA	5			Middle	8568.0
4020	5020	Netflix	USA	7	4.0		Teamlead	10545.6
4021	5021	Google Inc	USA	3	2.0	True	Middle	7225.68
4022	5022	Google Inc	USA	7	3.0	True	Senior	12557.999999999998
4023	5023	Amazon	Australia	7	2.0	True	Senior	10046.4
4024	5024	Google Inc	Australia	3		True	Middle	6709.56
4025	5025	Amazon	Germany	7	1.0	True	Teamlead	11116.82
4026	5026	Netflix	Australia	8	2.0		Teamlead	10410.400000000001
4027	5027	Netflix	Germany	5	1.0	True	Middle	6756.48
4028	5028	Amazon	Australia	4	1.0		Middle	7996.799999999999
4029	5029	Netflix	USA	4	1.0		Junior	5544.000000000001
4030	5030	Amazon	Australia	8	3.0		Teamlead	13249.599999999999
4031	5031	Netflix	Germany	5	2.0		Junior	4435.200000000001
4032	5032	Netflix	Australia	4	2.0		Middle	6854.4
4033	5033	Google Inc	Australia	6	3.0	True	Teamlead	13060.319999999996
4034	5034	Google Inc	Germany	7	3.0	True	Teamlead	12127.439999999999
4035	5035	Netflix	Germany	6	2.0		Senior	7436.000000000002
4036	5036	Netflix	USA	5	1.0	True	Junior	6375.6
4037	5037	Google Inc	Germany	6		True	Senior	10046.4
4038	5038	Netflix	Germany	5			Middle	6364.8
4039	5039	Google Inc	Germany	7	1.0		Teamlead	10545.6
4040	5040	Netflix	USA	6	2.0		Teamlead	12303.2
4041	5041	Netflix	USA	8	5.0		Teamlead	13249.599999999999
4042	5042	Amazon	Germany	4	1.0		Middle	5834.4
4043	5043	Amazon	Australia	5	1.0		Middle	7425.599999999999
4044	5044	Google Inc	Germany	6	2.0		Teamlead	8923.2
4045	5045	Amazon	Germany	5	1.0	True	Junior	5525.5199999999995
4046	5046	Amazon	USA	4	2.0		Junior	6115.2
4047	5047	Netflix	USA	7	4.0		Teamlead	10410.400000000001
4048	5048	Netflix	USA	7	3.0	True	Teamlead	13138.059999999998
4049	5049	Google Inc	Germany	7	4.0	True	Middle	7319.5199999999995
4050	5050	Netflix	USA	8	2.0	True	Teamlead	15237.039999999997
4051	5051	Amazon	Germany	4	1.0	True	Junior	5100.4800000000005
4052	5052	Google Inc	Germany	6	2.0		Middle	5834.400000000001
4053	5053	Google Inc	Germany	6			Middle	6806.8
4054	5054	Google Inc	USA	7	3.0	True	Teamlead	13993.199999999999
4055	5055	Google Inc	USA	8	5.0		Teamlead	12303.199999999999
4056	5056	Amazon	Australia	4	2.0		Junior	5241.599999999999
4057	5057	Netflix	Germany	7	1.0	True	Middle	7268.69
4058	5058	Google Inc	Germany	4			Junior	5241.599999999999
4059	5059	Netflix	USA	3	2.0	True	Middle	7268.69
4060	5060	Google Inc	Australia	8	4.0	True	Teamlead	13060.319999999998
4061	5061	Netflix	Germany	7	1.0		Senior	6292.0
4062	5062	Google Inc	Germany	4	1.0	True	Junior	6491.519999999998
4063	5063	Amazon	Germany	7	1.0	True	Teamlead	11971.96
4064	5064	Google Inc	Germany	3	3.0		Middle	5834.400000000001
4065	5065	Netflix	USA	8	4.0		Teamlead	12230.4
4066	5066	Amazon	USA	8	2.0		Teamlead	12303.199999999999
4067	5067	Netflix	Australia	8	3.0		Teamlead	11356.8
4068	5068	Google Inc	Germany	6			Teamlead	9666.800000000001
4069	5069	Google Inc	Germany	6	3.0	True	Senior	7893.599999999999
4070	5070	Google Inc	USA	7	4.0	True	Senior	10883.599999999999
4071	5071	Amazon	Germany	7	1.0	True	Senior	9209.2
4072	5072	Google Inc	USA	8	2.0	True	Teamlead	14064.96
4073	5073	Netflix	Australia	6			Senior	7436.0
4074	5074	Netflix	Australia	4			Middle	5875.2
4075	5075	Amazon	Australia	8	3.0		Teamlead	11356.8
4076	5076	Google Inc	Germany	7	2.0	True	Teamlead	11116.82
4077	5077	Amazon	Germany	4	1.0		Junior	5241.599999999999
4078	5078	Netflix	Germany	5		True	Junior	5525.5199999999995
4079	5079	Google Inc	USA	6	1.0	True	Middle	7929.48
4080	5080	Google Inc	Germany	7	3.0	True	Teamlead	10261.68
4081	5081	Google Inc	USA	5	1.0	True	Middle	7882.559999999999
4082	5082	Google Inc	USA	6		True	Middle	10674.3
4083	5083	Google Inc	USA	5			Middle	7344.0
4084	5084	Netflix	Australia	3			Junior	5205.200000000001
4085	5085	Netflix	Germany	8	5.0		Teamlead	10483.199999999999
4086	5086	Amazon	Australia	4	2.0		Middle	5875.2
4087	5087	Netflix	Australia	6	3.0	True	Senior	10046.4
4088	5088	Netflix	Australia	5	1.0	True	Middle	6709.56
4089	5089	Netflix	Australia	7	4.0	True	Middle	6709.56
4090	5090	Amazon	USA	6	3.0		Middle	9282.0
4091	5091	Google Inc	Germany	4	2.0	True	Junior	5100.4800000000005
4092	5092	Netflix	Australia	7	3.0		Senior	8112.0
4093	5093	Amazon	USA	5	1.0		Middle	6364.8
4094	5094	Netflix	USA	6		True	Teamlead	12827.100000000004
4095	5095	Google Inc	Germany	4	1.0		Junior	4804.8
4096	5096	Google Inc	USA	6	2.0		Teamlead	10545.6
4097	5097	Netflix	Germany	3		True	Middle	6193.44
4098	5098	Amazon	USA	7	3.0	True	Senior	10764.0
4099	5099	Google Inc	Germany	3	1.0		Junior	4065.600000000001
4100	5100	Google Inc	USA	8	3.0		Teamlead	13104.0
4101	5101	Amazon	Australia	6	1.0		Middle	7425.6
4102	5102	Google Inc	Australia	4	1.0	True	Junior	5564.159999999999
4103	5103	Amazon	USA	5			Middle	6364.8
4104	5104	Google Inc	Australia	8	2.0	True	Teamlead	12055.679999999998
4105	5105	Netflix	Australia	5	2.0	True	Junior	6530.159999999999
4106	5106	Amazon	Australia	3	3.0		Middle	6806.8
4107	5107	Netflix	USA	3	3.0	True	Middle	7741.8
4108	5108	Google Inc	Australia	6	2.0		Teamlead	11424.4
4109	5109	Google Inc	Germany	5	1.0		Junior	4435.200000000001
4110	5110	Amazon	Germany	3	1.0	True	Junior	4675.4400000000005
4111	5111	Amazon	Australia	4	1.0		Middle	6854.4
4112	5112	Google Inc	USA	7	4.0		Middle	7469.8
4113	5113	Netflix	Australia	8	4.0		Teamlead	11356.8
4114	5114	Google Inc	USA	3	3.0	True	Junior	7438.199999999998
4115	5115	Google Inc	USA	4	1.0	True	Middle	7882.559999999999
4116	5116	Netflix	Germany	5	2.0	True	Junior	5100.4800000000005
4117	5117	Netflix	Germany	4		True	Junior	6027.839999999999
4118	5118	Amazon	Germany	4	2.0		Junior	4435.200000000001
4119	5119	Netflix	Germany	3	3.0	True	Junior	5100.4800000000005
4120	5120	Amazon	Germany	4	1.0	True	Middle	6193.439999999999
4121	5121	Netflix	Germany	8	3.0		Teamlead	8808.800000000001
4122	5122	Netflix	Australia	7	3.0	True	Senior	9328.8
4123	5123	Amazon	Germany	6			Middle	6364.8
4124	5124	Netflix	USA	6		True	Teamlead	13993.199999999999
4125	5125	Netflix	Germany	6			Senior	6864.0
4126	5126	Google Inc	USA	5	2.0	True	Junior	7573.439999999998
4127	5127	Netflix	Germany	4	2.0	True	Junior	5525.5199999999995
4128	5128	Netflix	Australia	7	4.0	True	Senior	9328.8
4129	5129	Google Inc	Australia	6	3.0	True	Middle	8539.44
4130	5130	Netflix	USA	6			Middle	8619.0
4131	5131	Google Inc	Australia	5	1.0	True	Junior	6491.5199999999995
4132	5132	Netflix	USA	8	2.0		Teamlead	12303.199999999999
4133	5133	Google Inc	Germany	7	4.0	True	Senior	8551.400000000001
4134	5134	Netflix	USA	3	2.0	True	Middle	6623.54
4135	5135	Amazon	USA	4	1.0		Middle	6854.4
4136	5136	Google Inc	Australia	6	1.0		Senior	8112.0
4137	5137	Amazon	Australia	5	1.0	True	Middle	6756.48
4138	5138	Google Inc	Germany	3	3.0		Junior	4743.200000000001
4139	5139	Amazon	Australia	6			Teamlead	12303.2
4140	5140	Google Inc	Australia	6	1.0	True	Middle	9962.68
4141	5141	Amazon	USA	4	1.0	True	Junior	7032.48
4142	5142	Netflix	Germany	4	2.0		Junior	4435.200000000001
4143	5143	Amazon	USA	7	3.0		Teamlead	12168.0
4144	5144	Google Inc	Germany	4			Middle	6854.4
4145	5145	Amazon	Australia	3	1.0		Middle	6806.8
4146	5146	Google Inc	Germany	5	2.0		Junior	4838.4
4147	5147	Netflix	Australia	5	1.0		Junior	4838.4
4148	5148	Google Inc	Australia	8	3.0		Teamlead	11356.8
4149	5149	Amazon	Germany	4		True	Middle	6193.439999999999
4150	5150	Netflix	Australia	3	3.0	True	Junior	5065.060000000001
4151	5151	Amazon	USA	5	1.0		Junior	6552.0
4152	5152	Amazon	Germany	7	4.0	True	Middle	7319.5199999999995
4153	5153	Google Inc	Germany	5			Middle	5385.599999999999
4154	5154	Amazon	Germany	6	2.0		Senior	8112.0
4155	5155	Google Inc	USA	8	3.0	True	Teamlead	16325.4
4156	5156	Amazon	USA	4	1.0	True	Junior	6530.159999999999
4157	5157	Netflix	USA	8	2.0		Teamlead	10410.400000000001
4158	5158	Google Inc	USA	8	2.0		Teamlead	14268.799999999997
4159	5159	Amazon	Australia	3	2.0		Middle	5834.400000000001
4160	5160	Netflix	Australia	5			Middle	6895.2
4161	5161	Amazon	Germany	8	3.0		Teamlead	9609.6
4162	5162	Netflix	Australia	4	1.0		Middle	6364.8
4163	5163	Amazon	Australia	6		True	Senior	10106.199999999999
4164	5164	Netflix	USA	3	3.0	True	Middle	7827.82
4165	5165	Amazon	Australia	6	3.0	True	Teamlead	11194.56
4166	5166	Netflix	Australia	4		True	Junior	6491.5199999999995
4167	5167	Netflix	USA	4	2.0	True	Junior	6530.159999999999
4168	5168	Google Inc	Germany	4	2.0	True	Junior	6027.839999999999
4169	5169	Google Inc	USA	8	4.0		Teamlead	13249.599999999999
4170	5170	Netflix	Germany	8	4.0		Teamlead	8808.800000000001
4171	5171	Netflix	USA	7	2.0		Middle	6895.2
4172	5172	Google Inc	USA	5	1.0		Middle	6854.4
4173	5173	Google Inc	Germany	7	1.0		Teamlead	10410.4
4174	5174	Amazon	Germany	7	3.0	True	Teamlead	13060.319999999996
4175	5175	Google Inc	Germany	4	1.0	True	Junior	5525.5199999999995
4176	5176	Amazon	Germany	6	3.0	True	Middle	7268.69
4177	5177	Netflix	USA	5			Junior	5174.4
4178	5178	Google Inc	USA	3		True	Junior	6446.44
4179	5179	Google Inc	Australia	4		True	Middle	7882.559999999999
4180	5180	Google Inc	Germany	5	1.0		Middle	6283.2
4181	5181	Amazon	Australia	4	1.0	True	Junior	7032.48
4182	5182	Amazon	Australia	4		True	Junior	6027.839999999999
4183	5183	Amazon	Australia	7	3.0	True	Teamlead	13060.319999999996
4184	5184	Amazon	USA	8	4.0	True	Teamlead	15237.039999999997
4185	5185	Google Inc	USA	4	1.0	True	Junior	6955.2
4186	5186	Netflix	Germany	4	1.0		Junior	4804.8
4187	5187	Google Inc	Germany	7	3.0		Teamlead	8923.2
4188	5188	Amazon	Germany	4	1.0	True	Middle	6756.48
4189	5189	Google Inc	Australia	4	1.0	True	Junior	6027.839999999999
4190	5190	Amazon	Germany	6	2.0		Teamlead	10410.4
4191	5191	Amazon	Germany	7	4.0		Senior	6864.0
4192	5192	Netflix	Germany	7	4.0	True	Senior	7893.599999999999
4193	5193	Amazon	USA	8	5.0		Teamlead	14268.799999999997
4194	5194	Google Inc	Australia	6		True	Senior	10046.4
4195	5195	Amazon	Germany	7	3.0	True	Senior	10046.4
4196	5196	Netflix	Australia	6		True	Middle	7319.5199999999995
4197	5197	Google Inc	USA	6	1.0		Middle	8619.0
4198	5198	Google Inc	USA	3			Middle	7330.400000000001
4199	5199	Amazon	Australia	6	2.0	True	Middle	9962.68
4200	5200	Google Inc	Australia	7	4.0	True	Middle	7929.48
4201	5201	Netflix	Germany	7	1.0	True	Teamlead	11194.56
4202	5202	Netflix	Australia	5			Middle	6895.2
4203	5203	Netflix	Australia	5		True	Junior	6027.839999999999
4204	5204	Amazon	Australia	5			Middle	5875.2
4205	5205	Google Inc	Australia	7	2.0		Middle	7425.6
4206	5206	Netflix	USA	8	3.0	True	Teamlead	11971.960000000001
4207	5207	Amazon	Australia	6	3.0		Senior	8112.0
4208	5208	Google Inc	Germany	8	2.0		Teamlead	9609.6
4209	5209	Google Inc	Australia	8	3.0	True	Teamlead	14064.96
4210	5210	Netflix	Germany	8	4.0		Teamlead	9609.6
4211	5211	Amazon	USA	5	2.0	True	Junior	7032.48
4212	5212	Amazon	USA	4	1.0		Middle	7425.599999999999
4213	5213	Amazon	USA	4		True	Middle	7882.559999999999
4214	5214	Netflix	USA	5	1.0	True	Junior	6530.159999999999
4215	5215	Amazon	Australia	8	4.0	True	Teamlead	15237.039999999997
4216	5216	Google Inc	USA	8	5.0	True	Teamlead	15237.039999999997
4217	5217	Netflix	Germany	3	1.0	True	Junior	5100.4800000000005
4218	5218	Amazon	Australia	4	1.0		Middle	6854.4
4219	5219	Amazon	Germany	5	1.0		Junior	4804.8
4220	5220	Amazon	Australia	3	3.0	True	Middle	7268.69
4221	5221	Netflix	Australia	6	2.0	True	Teamlead	11194.56
4222	5222	Amazon	USA	5	1.0		Junior	5678.4
4223	5223	Netflix	Australia	4	2.0	True	Middle	7319.5199999999995
4224	5224	Netflix	Australia	5	1.0	True	Junior	7032.48
4225	5225	Google Inc	Australia	3			Middle	7330.400000000001
4226	5226	Netflix	Australia	8	4.0	True	Teamlead	11051.039999999999
4227	5227	Amazon	Australia	6			Middle	7425.6
4228	5228	Google Inc	Germany	7	2.0		Middle	7425.6
